temperature,humidity,smoke_gas_level,flame_detected,label
39.3,40,546,0,Smoke Warning
47.8,43.3,357,0,Smoke Warning
47.6,47,543,0,Smoke Warning
43.5,40.9,568,0,Smoke Warning
43.6,48.1,410,0,Smoke Warning
40.8,50,642,1,Smoke Warning
35.3,61.6,507,0,Smoke Warning
47.5,49.1,495,0,Smoke Warning
36,41,552,0,Smoke Warning
45.2,61.2,569,0,Smoke Warning
40.1,48.4,351,0,Smoke Warning
46.3,41.6,481,1,Smoke Warning
36.9,38.9,355,0,Smoke Warning
44.4,61.3,489,1,Smoke Warning
33.4,52.3,394,1,Smoke Warning
43,45.1,547,0,Smoke Warning
45.9,43.3,626,0,Smoke Warning
39,62.8,542,0,Smoke Warning
42.4,54.2,550,1,Smoke Warning
37.9,38.3,392,1,Smoke Warning
37.5,49.5,448,0,Smoke Warning
37,62,518,0,Smoke Warning
42.6,55.3,530,0,Smoke Warning
42.1,54.3,614,0,Smoke Warning
43.8,51.8,644,0,Smoke Warning
35.3,62.6,511,0,Smoke Warning
38.4,40.8,627,1,Smoke Warning
33.4,45.3,516,1,Smoke Warning
36.9,38.8,551,0,Smoke Warning
47.4,60,367,0,Smoke Warning
42.4,49.1,602,0,Smoke Warning
35.4,46.8,398,1,Smoke Warning
43.5,48.8,453,0,Smoke Warning
32.3,52,579,0,Smoke Warning
46.5,62.4,450,1,Smoke Warning
47.5,47.8,416,0,Smoke Warning
31.7,51.4,614,0,Smoke Warning
47.2,54.5,413,0,Smoke Warning
38,64.8,631,0,Smoke Warning
31.3,57.3,379,1,Smoke Warning
47.6,61.5,462,0,Smoke Warning
47.3,56.1,634,0,Smoke Warning
36.3,40.9,432,1,Smoke Warning
38.3,62.5,334,0,Smoke Warning
33.6,49.7,563,0,Smoke Warning
39.2,55,360,1,Smoke Warning
33.6,48.5,469,1,Smoke Warning
41.3,63.6,465,1,Smoke Warning
43.7,44,400,1,Smoke Warning
30.3,51.4,458,0,Smoke Warning
40.7,37.2,393,0,Smoke Warning
35.9,41.3,482,0,Smoke Warning
47.7,55.4,531,0,Smoke Warning
30.2,47,511,0,Smoke Warning
44.2,44.3,498,0,Smoke Warning
34.8,59.4,390,0,Smoke Warning
43.9,39.3,423,1,Smoke Warning
42.6,62.7,409,0,Smoke Warning
31.6,45.1,380,0,Smoke Warning
38.4,45.1,577,0,Smoke Warning
47.5,62.3,379,0,Smoke Warning
35.9,60.3,382,0,Smoke Warning
43.2,62.2,426,0,Smoke Warning
30.4,61.7,369,0,Smoke Warning
45.9,59.1,645,1,Smoke Warning
46.5,44.5,595,1,Smoke Warning
37.8,64.2,487,0,Smoke Warning
34.4,38.9,600,0,Smoke Warning
39.7,50.9,501,0,Smoke Warning
41.9,42.3,353,0,Smoke Warning
47.7,62.9,465,0,Smoke Warning
41.2,51.2,532,1,Smoke Warning
33.8,46.2,507,0,Smoke Warning
36.3,52.6,354,0,Smoke Warning
31.5,37.8,494,0,Smoke Warning
36.4,49.6,368,0,Smoke Warning
31.1,60.4,384,0,Smoke Warning
36.4,57.9,369,0,Smoke Warning
43.2,36.7,396,0,Smoke Warning
46.1,36,471,0,Smoke Warning
36.1,43.7,478,0,Smoke Warning
40.3,40.4,363,0,Smoke Warning
38.2,61.3,419,0,Smoke Warning
43.2,56.6,514,0,Smoke Warning
44.6,59.5,564,0,Smoke Warning
36.7,39.3,600,0,Smoke Warning
34.5,62.4,629,0,Smoke Warning
36.9,37.6,575,1,Smoke Warning
41.8,53.5,334,1,Smoke Warning
30.4,42.6,340,0,Smoke Warning
43.4,41.5,340,0,Smoke Warning
38.7,51.6,621,1,Smoke Warning
38.6,56.3,388,1,Smoke Warning
35.4,55,497,1,Smoke Warning
38,35.4,527,0,Smoke Warning
34.4,59.3,513,0,Smoke Warning
32,41.9,622,1,Smoke Warning
42.7,50.3,481,0,Smoke Warning
44.1,60.5,339,1,Smoke Warning
32,45.9,639,0,Smoke Warning
30.1,62.6,591,0,Smoke Warning
46.3,55.6,569,0,Smoke Warning
31.7,59.4,528,1,Smoke Warning
41.5,46.1,534,0,Smoke Warning
41.6,54.8,449,0,Smoke Warning
41.5,58.9,428,0,Smoke Warning
34.3,53.7,424,0,Smoke Warning
41.5,46,358,1,Smoke Warning
30.9,62.6,540,0,Smoke Warning
47.9,62,479,0,Smoke Warning
38.7,62.8,336,0,Smoke Warning
46.1,48.8,624,0,Smoke Warning
33.9,37.8,494,0,Smoke Warning
47.8,56.3,348,0,Smoke Warning
41,60.4,468,0,Smoke Warning
37.1,43.9,442,0,Smoke Warning
43,51,638,0,Smoke Warning
42.8,44.3,631,0,Smoke Warning
33.5,63.5,577,0,Smoke Warning
44,47.4,354,0,Smoke Warning
42.7,61.5,405,0,Smoke Warning
45.3,54.2,360,0,Smoke Warning
45.5,48.5,558,1,Smoke Warning
38.4,40.5,339,1,Smoke Warning
40.4,43.6,384,0,Smoke Warning
38.9,41.1,554,0,Smoke Warning
32.8,58.1,411,1,Smoke Warning
46.9,45.2,468,0,Smoke Warning
43.9,54.6,515,0,Smoke Warning
31.1,59.2,611,1,Smoke Warning
37.9,53.8,603,0,Smoke Warning
40.8,58.8,418,1,Smoke Warning
46.6,52.6,374,0,Smoke Warning
34.4,56.4,420,0,Smoke Warning
33.3,45,454,1,Smoke Warning
37,36.5,458,0,Smoke Warning
30.4,50.3,450,0,Smoke Warning
40.9,50.5,370,0,Smoke Warning
37.4,37.6,624,0,Smoke Warning
36.3,48.1,427,0,Smoke Warning
39,42.2,369,0,Smoke Warning
33.6,63.2,637,1,Smoke Warning
36.7,37.3,435,0,Smoke Warning
37.5,58.9,553,0,Smoke Warning
34.1,44.9,408,1,Smoke Warning
37.5,48.7,460,0,Smoke Warning
38.3,46.1,356,1,Smoke Warning
44.3,47.3,379,0,Smoke Warning
30.5,35.8,517,1,Smoke Warning
46.7,36.4,432,1,Smoke Warning
39.9,44.5,472,0,Smoke Warning
33.4,46.9,442,0,Smoke Warning
37,50.8,536,1,Smoke Warning
33.4,41.5,631,1,Smoke Warning
45,56.5,616,0,Smoke Warning
45.4,59.1,414,0,Smoke Warning
46.6,52.4,554,0,Smoke Warning
33.9,51.5,478,1,Smoke Warning
30.2,39.9,503,1,Smoke Warning
30.3,61.3,400,1,Smoke Warning
30.3,49.1,575,0,Smoke Warning
43.8,39.1,508,0,Smoke Warning
31.6,51.3,430,0,Smoke Warning
32.8,49.6,401,0,Smoke Warning
31,49.5,525,0,Smoke Warning
42.5,63.8,457,0,Smoke Warning
31.2,48.9,332,1,Smoke Warning
42.2,60.2,338,0,Smoke Warning
39,59.9,591,0,Smoke Warning
30.7,64.9,392,0,Smoke Warning
30.5,61.6,427,0,Smoke Warning
34.2,42.6,339,0,Smoke Warning
46.9,58.8,346,0,Smoke Warning
34.8,53.4,448,1,Smoke Warning
31.4,62.8,394,0,Smoke Warning
32.4,50.9,374,0,Smoke Warning
39.3,45.6,558,0,Smoke Warning
42.1,60.1,557,1,Smoke Warning
35.2,59.8,516,0,Smoke Warning
41.8,56.7,524,0,Smoke Warning
37.9,49.4,358,0,Smoke Warning
44.2,49.8,552,0,Smoke Warning
38.3,57.7,429,1,Smoke Warning
44.3,61.8,539,0,Smoke Warning
43.5,36.7,379,0,Smoke Warning
39.7,56.1,603,1,Smoke Warning
31.5,64.8,408,0,Smoke Warning
30.6,51.8,460,0,Smoke Warning
35.8,46.7,606,0,Smoke Warning
38,42.7,476,1,Smoke Warning
41.9,59.8,606,0,Smoke Warning
39.5,52.9,413,0,Smoke Warning
33.1,37.5,349,0,Smoke Warning
40.3,56.8,418,0,Smoke Warning
41.3,64.5,585,0,Smoke Warning
34.5,42.6,603,0,Smoke Warning
36.3,63.8,583,0,Smoke Warning
30.6,35,347,0,Smoke Warning
40.8,38.8,400,0,Smoke Warning
45.1,63.1,515,0,Smoke Warning
43.2,60.5,415,0,Smoke Warning
39,59.3,579,0,Smoke Warning
32.1,38.8,338,0,Smoke Warning
38.3,54.8,578,0,Smoke Warning
47.6,63.8,511,0,Smoke Warning
44.5,60.6,446,1,Smoke Warning
30.5,51.9,649,0,Smoke Warning
39.1,51.9,616,0,Smoke Warning
37.3,44.3,351,0,Smoke Warning
47.8,62.1,458,0,Smoke Warning
33.3,40.9,424,0,Smoke Warning
47.6,52.8,342,0,Smoke Warning
36.3,59.3,565,0,Smoke Warning
36.7,35.4,548,0,Smoke Warning
38.8,37.8,624,0,Smoke Warning
44.6,45,358,0,Smoke Warning
34.2,45.1,348,1,Smoke Warning
40.7,46.3,465,1,Smoke Warning
40.1,35.8,453,0,Smoke Warning
40.1,48.7,393,0,Smoke Warning
39.5,36.7,360,0,Smoke Warning
44.9,35.4,432,0,Smoke Warning
41.3,40.6,621,0,Smoke Warning
47.7,48.8,563,0,Smoke Warning
32,57.2,545,0,Smoke Warning
39.7,61.6,442,0,Smoke Warning
37,54.8,432,0,Smoke Warning
41.3,37.2,432,1,Smoke Warning
46.1,49.5,462,0,Smoke Warning
34.3,46.8,562,0,Smoke Warning
30.3,55,497,0,Smoke Warning
38.4,50.8,359,1,Smoke Warning
35.4,51,489,0,Smoke Warning
44.1,51.7,618,0,Smoke Warning
42.7,38.5,428,1,Smoke Warning
42.5,64.2,574,0,Smoke Warning
45.6,61.4,649,0,Smoke Warning
30.9,64.2,526,0,Smoke Warning
30.3,48.7,529,0,Smoke Warning
36.5,63.3,494,0,Smoke Warning
40.3,41.6,345,1,Smoke Warning
40.4,50,409,0,Smoke Warning
40.5,58.1,346,1,Smoke Warning
31.6,51.8,497,1,Smoke Warning
46.3,64.2,502,0,Smoke Warning
39.5,52.7,346,0,Smoke Warning
46.5,58.4,587,0,Smoke Warning
46.8,35.9,419,0,Smoke Warning
40.9,48.3,520,0,Smoke Warning
46.7,54.9,642,0,Smoke Warning
41.4,54.8,624,0,Smoke Warning
46.6,49.8,532,0,Smoke Warning
46.8,52.4,639,0,Smoke Warning
37.3,62.8,437,0,Smoke Warning
33.1,56.6,387,0,Smoke Warning
42.5,62.5,459,0,Smoke Warning
38.9,43.6,495,0,Smoke Warning
47.4,36.4,368,0,Smoke Warning
48,40,635,0,Smoke Warning
42.1,58.1,458,0,Smoke Warning
32.6,45.4,457,0,Smoke Warning
31.1,61.6,444,0,Smoke Warning
31.9,53.4,428,0,Smoke Warning
38.7,40.2,546,0,Smoke Warning
34.6,46,581,0,Smoke Warning
47.6,64.6,488,0,Smoke Warning
38.3,56.7,456,0,Smoke Warning
47.5,48.9,429,0,Smoke Warning
35.8,57.5,539,0,Smoke Warning
39.4,36.5,486,0,Smoke Warning
46.7,60.1,502,0,Smoke Warning
43.3,62.4,572,0,Smoke Warning
38.9,42.2,527,0,Smoke Warning
47.7,57.9,474,1,Smoke Warning
45.4,50.2,616,0,Smoke Warning
38.9,38.5,556,0,Smoke Warning
35.5,62.2,613,0,Smoke Warning
39.4,44.7,392,0,Smoke Warning
45.8,40.3,557,1,Smoke Warning
38.1,39.3,377,0,Smoke Warning
47.4,52.1,570,0,Smoke Warning
45.3,35.2,462,0,Smoke Warning
35.4,49.7,489,1,Smoke Warning
32.8,39.5,367,0,Smoke Warning
32.3,61.8,344,0,Smoke Warning
30.5,35.7,426,1,Smoke Warning
30.8,47.3,466,0,Smoke Warning
30.9,44.2,558,0,Smoke Warning
36.5,45.4,449,0,Smoke Warning
36.6,64.2,584,0,Smoke Warning
38.9,44.8,468,1,Smoke Warning
44.9,40.4,347,0,Smoke Warning
31.1,61.9,335,0,Smoke Warning
31.8,44.5,497,0,Smoke Warning
34.8,52.4,550,0,Smoke Warning
40.5,53.2,492,0,Smoke Warning
44,58.5,539,0,Smoke Warning
44,40.8,473,1,Smoke Warning
31.8,57.3,438,0,Smoke Warning
40.6,43.1,439,0,Smoke Warning
36.4,55.8,568,1,Smoke Warning
35.3,39.7,526,1,Smoke Warning
44.9,47.8,539,0,Smoke Warning
35.2,45.7,560,0,Smoke Warning
44.8,48.1,410,1,Smoke Warning
39.5,42.3,635,0,Smoke Warning
38.1,60.8,477,0,Smoke Warning
47.6,59.7,443,0,Smoke Warning
34.3,59.6,356,0,Smoke Warning
45.5,45.5,555,0,Smoke Warning
33.1,53.3,644,0,Smoke Warning
39.7,54.8,608,0,Smoke Warning
30.4,48.4,611,1,Smoke Warning
30.4,43.8,439,1,Smoke Warning
43.3,61.2,556,0,Smoke Warning
42.5,42.6,351,1,Smoke Warning
31.3,54.7,504,0,Smoke Warning
34.9,59.9,339,0,Smoke Warning
43.2,53.8,609,0,Smoke Warning
34.7,53,436,0,Smoke Warning
47.9,56.5,436,0,Smoke Warning
47,41,643,0,Smoke Warning
38.6,64,377,0,Smoke Warning
41.5,43.2,627,0,Smoke Warning
39.8,64.4,420,0,Smoke Warning
32.1,47,480,1,Smoke Warning
37.5,47.1,466,0,Smoke Warning
37.6,47.7,603,1,Smoke Warning
39.8,62.6,471,0,Smoke Warning
46.6,51.1,348,0,Smoke Warning
42.2,53,647,0,Smoke Warning
42.3,36.3,596,0,Smoke Warning
42.6,63.6,449,0,Smoke Warning
35.7,48.5,545,0,Smoke Warning
34.5,39.1,365,0,Smoke Warning
43.9,52.5,497,1,Smoke Warning
32.1,35.2,472,0,Smoke Warning
45,63.4,649,1,Smoke Warning
46.6,47.3,396,0,Smoke Warning
37.4,39.9,494,0,Smoke Warning
40.3,63.9,553,0,Smoke Warning
30.9,52.1,594,1,Smoke Warning
34.5,60.4,564,0,Smoke Warning
37.7,50.5,361,1,Smoke Warning
31.4,63.1,391,0,Smoke Warning
40.8,38.3,531,0,Smoke Warning
47.2,46,446,0,Smoke Warning
34.4,39.6,388,1,Smoke Warning
41.3,57.1,640,0,Smoke Warning
45.9,36.6,330,0,Smoke Warning
33.2,45.6,481,0,Smoke Warning
33.9,41.4,516,0,Smoke Warning
35.6,38.3,471,0,Smoke Warning
47.5,60.1,579,0,Smoke Warning
36,63.4,494,0,Smoke Warning
33.7,62.6,601,1,Smoke Warning
42,54.4,381,0,Smoke Warning
39.8,43.6,397,1,Smoke Warning
46.8,54.3,489,0,Smoke Warning
41.5,54.3,501,0,Smoke Warning
44.1,63.7,520,1,Smoke Warning
42.8,56.3,367,0,Smoke Warning
47.3,50.3,482,0,Smoke Warning
39.7,44.5,438,0,Smoke Warning
39.1,46.3,432,0,Smoke Warning
31,61.8,605,1,Smoke Warning
46.2,47.6,502,0,Smoke Warning
36.1,50.9,594,0,Smoke Warning
37.4,58.1,619,0,Smoke Warning
35.9,56.4,453,0,Smoke Warning
39.6,46,564,1,Smoke Warning
44.6,43.1,485,0,Smoke Warning
35.5,42.1,568,0,Smoke Warning
35.9,64,551,0,Smoke Warning
31.7,52.1,404,0,Smoke Warning
33.1,58.6,475,0,Smoke Warning
42.3,58.5,498,0,Smoke Warning
37.4,37.6,629,0,Smoke Warning
47.9,45.9,342,0,Smoke Warning
32.9,59.7,398,0,Smoke Warning
46.8,62.5,338,1,Smoke Warning
44.1,51.9,447,0,Smoke Warning
31.4,35.4,380,0,Smoke Warning
38.7,37.7,581,0,Smoke Warning
46.5,44.1,443,1,Smoke Warning
43.4,56.4,396,0,Smoke Warning
35.4,63.6,415,0,Smoke Warning
46.7,35.2,563,0,Smoke Warning
36.5,53,445,0,Smoke Warning
43.7,45.5,536,1,Smoke Warning
37.5,37.3,552,0,Smoke Warning
46.7,40.4,428,0,Smoke Warning
40.4,43.8,577,0,Smoke Warning
38.5,40.4,613,0,Smoke Warning
42.8,59.2,586,0,Smoke Warning
35.4,47.1,497,1,Smoke Warning
35.1,61.5,457,0,Smoke Warning
43.2,50.8,645,0,Smoke Warning
41.9,42,527,0,Smoke Warning
30.4,59.1,422,1,Smoke Warning
41.7,45.8,453,0,Smoke Warning
34.2,61.1,587,1,Smoke Warning
42.9,39.1,504,0,Smoke Warning
40,59.4,592,1,Smoke Warning
40,53.6,368,1,Smoke Warning
44.1,47.7,386,1,Smoke Warning
35.6,41.2,394,0,Smoke Warning
40.2,41.5,395,0,Smoke Warning
39.4,55.3,388,0,Smoke Warning
30.3,61.6,598,0,Smoke Warning
31.5,41.5,384,0,Smoke Warning
47.7,35.9,333,0,Smoke Warning
37.4,53.1,366,0,Smoke Warning
42.3,42.3,438,0,Smoke Warning
33.3,45,434,1,Smoke Warning
42.1,52,526,0,Smoke Warning
46.8,54.2,469,0,Smoke Warning
41.4,61.4,648,0,Smoke Warning
44.1,56.3,639,0,Smoke Warning
34.6,52.4,352,0,Smoke Warning
33.5,45.6,594,0,Smoke Warning
31.9,59.1,400,0,Smoke Warning
36.1,63.6,572,0,Smoke Warning
40.1,59.3,567,0,Smoke Warning
40.9,55.2,541,0,Smoke Warning
40.8,39,399,0,Smoke Warning
40.9,48.3,527,0,Smoke Warning
35,58.1,642,0,Smoke Warning
34.7,36.4,595,0,Smoke Warning
43.3,54.5,456,1,Smoke Warning
37.5,39.7,502,0,Smoke Warning
32.2,44.2,364,0,Smoke Warning
47.4,48.5,638,0,Smoke Warning
46.6,56.8,548,1,Smoke Warning
32.5,43.8,444,0,Smoke Warning
33.4,42.3,650,0,Smoke Warning
47.7,39.6,466,0,Smoke Warning
47.7,47.7,578,0,Smoke Warning
35,50.8,626,0,Smoke Warning
40.7,51.1,461,0,Smoke Warning
36.1,54.3,333,0,Smoke Warning
44.5,46.8,549,0,Smoke Warning
36.6,58,387,0,Smoke Warning
35.3,56.9,632,1,Smoke Warning
32.8,64.1,553,0,Smoke Warning
45.9,52.7,647,0,Smoke Warning
42.1,35.2,426,0,Smoke Warning
44.4,42.2,479,0,Smoke Warning
45.9,36.7,433,0,Smoke Warning
34.2,40.1,573,0,Smoke Warning
38.4,61.6,378,0,Smoke Warning
34.4,44.9,542,0,Smoke Warning
40.5,57.4,421,0,Smoke Warning
45.1,48.1,463,0,Smoke Warning
41.7,48.9,380,0,Smoke Warning
31.7,43.7,565,1,Smoke Warning
35.4,52.3,511,0,Smoke Warning
37.4,46.9,631,0,Smoke Warning
33.8,38.3,491,0,Smoke Warning
37.9,58.3,427,0,Smoke Warning
36.2,57.6,589,1,Smoke Warning
47.2,60.2,573,0,Smoke Warning
41.5,52.3,616,0,Smoke Warning
30.2,63.8,488,1,Smoke Warning
32.7,35.7,623,0,Smoke Warning
43.8,47.7,375,1,Smoke Warning
44.5,43.9,463,0,Smoke Warning
46.8,47.6,428,0,Smoke Warning
32.9,59.4,475,0,Smoke Warning
38.6,55.4,385,0,Smoke Warning
44.7,38.6,522,0,Smoke Warning
39.1,40.1,642,0,Smoke Warning
41.1,44.7,600,0,Smoke Warning
45.5,54.1,515,0,Smoke Warning
41,53.7,409,0,Smoke Warning
37.6,35.8,493,0,Smoke Warning
34.9,35.5,527,1,Smoke Warning
39.1,39.6,554,0,Smoke Warning
45.3,48.6,602,0,Smoke Warning
44.8,44.2,549,0,Smoke Warning
35.8,40,368,0,Smoke Warning
40.3,61.7,335,0,Smoke Warning
34.3,50.9,563,0,Smoke Warning
37.8,50.4,342,0,Smoke Warning
41,46.5,510,0,Smoke Warning
40,58.3,567,0,Smoke Warning
41.2,46.2,511,0,Smoke Warning
44.1,63,362,0,Smoke Warning
46.9,53.3,438,0,Smoke Warning
46.4,61.9,536,0,Smoke Warning
30,37.7,638,0,Smoke Warning
37.6,60.3,343,0,Smoke Warning
37.5,36.9,341,0,Smoke Warning
43.4,40.9,357,0,Smoke Warning
37.7,54.7,646,0,Smoke Warning
35.8,53.3,566,0,Smoke Warning
37.7,47.8,624,0,Smoke Warning
33.2,58.4,611,0,Smoke Warning
43.3,40.4,485,0,Smoke Warning
44.7,58,342,0,Smoke Warning
36,41.8,646,0,Smoke Warning
46.2,54.8,508,0,Smoke Warning
39.5,58.7,595,0,Smoke Warning
46.4,48.3,349,0,Smoke Warning
36.3,54.7,505,0,Smoke Warning
46.6,41.5,382,0,Smoke Warning
33.4,44.6,555,0,Smoke Warning
42.8,53.6,564,0,Smoke Warning
41.1,41.1,608,1,Smoke Warning
41.2,35.6,460,0,Smoke Warning
45.6,40.3,425,0,Smoke Warning
47.1,53.7,587,0,Smoke Warning
32.2,37.8,366,1,Smoke Warning
33.9,36.2,605,1,Smoke Warning
31.1,45.5,501,0,Smoke Warning
47.2,64.7,339,0,Smoke Warning
31.1,40.1,534,0,Smoke Warning
40.3,63.9,576,0,Smoke Warning
34.6,58.3,372,0,Smoke Warning
46.6,58.3,550,0,Smoke Warning
39.3,47.2,472,0,Smoke Warning
39.2,52.2,472,0,Smoke Warning
36.2,57.6,341,0,Smoke Warning
38.7,59.9,590,0,Smoke Warning
32.7,46.7,434,0,Smoke Warning
47.7,37.9,561,1,Smoke Warning
35.8,58.3,619,0,Smoke Warning
46.4,38.4,393,0,Smoke Warning
41.9,64.1,349,0,Smoke Warning
39.8,47.3,457,0,Smoke Warning
43.1,36.8,446,0,Smoke Warning
46.7,49.9,602,0,Smoke Warning
47.4,42.6,521,0,Smoke Warning
38.1,62.1,516,0,Smoke Warning
42.3,43.6,424,0,Smoke Warning
42.1,35.1,544,0,Smoke Warning
40,57.5,525,0,Smoke Warning
43.9,42.9,435,0,Smoke Warning
47.9,60.2,348,0,Smoke Warning
43.2,62,404,0,Smoke Warning
46.7,49.4,482,0,Smoke Warning
39.3,55,597,0,Smoke Warning
37,54.1,607,0,Smoke Warning
32.1,54.9,591,0,Smoke Warning
37.1,39,415,1,Smoke Warning
46,45,539,0,Smoke Warning
46.6,60.8,501,0,Smoke Warning
45.2,54.7,550,0,Smoke Warning
31,49.1,587,1,Smoke Warning
39.5,35.4,558,0,Smoke Warning
46.5,60.5,371,1,Smoke Warning
37.2,37.1,529,0,Smoke Warning
30.4,45,500,0,Smoke Warning
41.5,36.5,630,0,Smoke Warning
44.9,58.3,564,0,Smoke Warning
32.4,41.7,623,0,Smoke Warning
47,37.5,396,0,Smoke Warning
45.5,53.8,393,0,Smoke Warning
37.6,46.2,415,1,Smoke Warning
33.7,50.6,427,0,Smoke Warning
34.3,41.1,518,0,Smoke Warning
32.3,37.6,377,1,Smoke Warning
39.6,41.2,447,0,Smoke Warning
35.1,36.6,573,0,Smoke Warning
46.8,47,390,0,Smoke Warning
45.6,64.3,481,0,Smoke Warning
32.5,39.5,388,0,Smoke Warning
44.1,61.9,456,0,Smoke Warning
38.5,61.3,465,0,Smoke Warning
41.4,47.1,523,0,Smoke Warning
46.8,41,366,0,Smoke Warning
34.7,48.4,361,0,Smoke Warning
41.1,52.2,364,0,Smoke Warning
36,64.6,647,0,Smoke Warning
43.2,40.6,449,0,Smoke Warning
46.3,61.5,400,0,Smoke Warning
44.7,36.8,419,0,Smoke Warning
41.4,59.9,348,0,Smoke Warning
44.3,44.8,452,0,Smoke Warning
45.6,59.5,374,0,Smoke Warning
31,59.4,537,0,Smoke Warning
44.2,52.6,642,0,Smoke Warning
45.9,39.8,393,0,Smoke Warning
30.5,53.9,635,1,Smoke Warning
47.6,49.2,598,0,Smoke Warning
33,55.7,565,0,Smoke Warning
39.3,52.3,334,1,Smoke Warning
40.9,44.8,457,0,Smoke Warning
30.9,55.4,625,1,Smoke Warning
34.3,35.2,602,0,Smoke Warning
31.5,58.8,497,0,Smoke Warning
41.4,53.3,491,1,Smoke Warning
36.7,44.8,549,0,Smoke Warning
47.6,63.1,498,0,Smoke Warning
31.4,60.9,553,0,Smoke Warning
40.4,64.1,612,0,Smoke Warning
43.8,43.4,458,0,Smoke Warning
42.8,60.8,591,0,Smoke Warning
41.3,53.3,368,0,Smoke Warning
33,42.9,378,0,Smoke Warning
31.3,60.4,531,0,Smoke Warning
41.6,35.2,629,1,Smoke Warning
32.8,51.7,335,0,Smoke Warning
35.6,54,538,1,Smoke Warning
46.4,64,557,0,Smoke Warning
33.8,39.6,476,0,Smoke Warning
39.2,56.3,574,0,Smoke Warning
44.8,39.4,393,0,Smoke Warning
42.9,58.8,375,0,Smoke Warning
36.2,53,622,0,Smoke Warning
36.2,43.6,391,1,Smoke Warning
45.2,48.3,543,0,Smoke Warning
47.3,35.1,478,0,Smoke Warning
40,58.8,552,0,Smoke Warning
37,38.4,575,0,Smoke Warning
34.4,52,423,1,Smoke Warning
36.5,41,541,0,Smoke Warning
38.9,62.6,577,0,Smoke Warning
31,63.5,333,0,Smoke Warning
47.3,44.1,545,1,Smoke Warning
30.8,58.2,461,0,Smoke Warning
42.3,64.9,414,0,Smoke Warning
31.8,41.6,439,0,Smoke Warning
45,64.4,495,0,Smoke Warning
47.9,40.5,583,0,Smoke Warning
44.1,39.4,489,1,Smoke Warning
34.2,39.6,377,0,Smoke Warning
44.1,58.1,636,1,Smoke Warning
37.9,55.9,614,0,Smoke Warning
32.9,49.3,434,0,Smoke Warning
46.9,57.1,464,0,Smoke Warning
40.5,51.3,482,1,Smoke Warning
37.8,42,627,0,Smoke Warning
39.3,35.9,421,0,Smoke Warning
34.9,46.1,516,0,Smoke Warning
45.3,54.8,374,0,Smoke Warning
34.8,42.7,582,1,Smoke Warning
31.7,36.3,528,0,Smoke Warning
45.4,47.7,556,1,Smoke Warning
43.1,41.8,476,0,Smoke Warning
42.2,37.1,383,0,Smoke Warning
45.2,40.3,512,0,Smoke Warning
37.5,64.7,393,0,Smoke Warning
46.1,58.8,495,0,Smoke Warning
40.8,37.7,333,0,Smoke Warning
43.6,45.2,644,0,Smoke Warning
41.1,47.2,626,1,Smoke Warning
35.8,42.1,384,1,Smoke Warning
46.4,61.7,603,0,Smoke Warning
38.9,52.7,485,1,Smoke Warning
42.3,46.3,561,1,Smoke Warning
45.2,59.8,531,1,Smoke Warning
46.3,47.9,474,0,Smoke Warning
33.9,39,630,0,Smoke Warning
31.6,58.2,628,0,Smoke Warning
34.5,49.3,358,1,Smoke Warning
44.8,39.5,611,1,Smoke Warning
46.9,57.2,579,1,Smoke Warning
40.9,62.6,534,0,Smoke Warning
41.1,61.4,504,0,Smoke Warning
44,60.8,389,0,Smoke Warning
44.2,50.9,595,0,Smoke Warning
47.1,50.5,551,0,Smoke Warning
41.8,36.5,597,0,Smoke Warning
35.2,51.3,420,0,Smoke Warning
47.1,53.6,370,1,Smoke Warning
41.7,48.2,341,0,Smoke Warning
38.9,51.8,560,0,Smoke Warning
34.1,39.3,540,0,Smoke Warning
35.3,40.8,456,0,Smoke Warning
35.8,37.9,348,0,Smoke Warning
30.9,36.8,442,0,Smoke Warning
31.5,47.9,358,1,Smoke Warning
40.8,60.4,598,1,Smoke Warning
43.2,35.5,407,0,Smoke Warning
38.9,50.9,422,0,Smoke Warning
44.3,49.4,487,0,Smoke Warning
37,48.3,622,1,Smoke Warning
32.7,64.7,450,0,Smoke Warning
40.2,56.1,368,0,Smoke Warning
31.6,49.4,399,1,Smoke Warning
38.5,54.4,525,0,Smoke Warning
35.5,50,541,0,Smoke Warning
47.1,36.4,585,0,Smoke Warning
44.6,54.9,531,0,Smoke Warning
40.2,60.1,382,0,Smoke Warning
39.3,64.7,626,0,Smoke Warning
38.5,64.5,519,1,Smoke Warning
46.1,54.4,412,1,Smoke Warning
35.7,41.7,624,1,Smoke Warning
45.7,38.2,397,0,Smoke Warning
44.1,54.1,376,1,Smoke Warning
33.5,52.6,344,0,Smoke Warning
31.4,51.5,338,0,Smoke Warning
35.7,52.2,505,0,Smoke Warning
43,65,622,0,Smoke Warning
46.3,53.8,452,0,Smoke Warning
44.2,58.4,482,0,Smoke Warning
43.4,49.3,553,0,Smoke Warning
41.3,43.2,604,0,Smoke Warning
45.3,59.6,464,0,Smoke Warning
46.9,55.7,636,0,Smoke Warning
41.2,65,554,0,Smoke Warning
42.2,48.1,467,0,Smoke Warning
33.5,61.6,645,1,Smoke Warning
34.6,60.2,430,0,Smoke Warning
32,48.7,379,0,Smoke Warning
45.4,51.9,532,1,Smoke Warning
42.9,54.9,533,0,Smoke Warning
